Dates,variable,feature_no,feature_name,value
19/10/18 00:00,251,108,"14466,55","3150,2"
20/10/18 00:00,251,108,"14466,55","1015,85"
21/10/18 00:00,251,108,"14466,55","7667,27"
22/10/18 00:00,251,108,"14466,55","6992,21"
23/10/18 00:00,251,108,"14466,55","2788,32"
24/10/18 00:00,251,108,"14466,55","6800,26"
25/10/18 00:00,251,108,"14466,55","2769,64"
26/10/18 00:00,251,108,"14466,55","2995,85"
27/10/18 00:00,251,108,"14466,55","3455,07"
28/10/18 00:00,251,108,"14466,55","4710,02"
29/10/18 00:00,251,108,"14466,55","3940,94"
30/10/18 00:00,251,108,"14466,55","3485,63"
31/10/18 00:00,251,108,"14466,55","2577,77"
01/11/18 00:00,251,108,"14466,55","4402,26"
02/11/18 00:00,251,108,"14466,55","1186,79"
03/11/18 00:00,251,108,"14466,55","8898,53"
04/11/18 00:00,251,108,"14466,55","3770,06"
05/11/18 00:00,251,108,"14466,55","3834,45"
06/11/18 00:00,251,108,"14466,55","3444,75"
07/11/18 00:00,251,108,"14466,55","1885,47"
08/11/18 00:00,251,108,"14466,55","4992,93"
09/11/18 00:00,251,108,"14466,55","3074,23"
10/11/18 00:00,251,108,"14466,55","2075,94"
11/11/18 00:00,251,108,"14466,55","4419,12"
12/11/18 00:00,251,108,"14466,55","4230,8"
13/11/18 00:00,251,108,"14466,55","2532,69"
14/11/18 00:00,251,108,"14466,55","2860,35"
15/11/18 00:00,251,108,"14466,55","2206,26"
16/11/18 00:00,251,108,"14466,55","2631,93"
17/11/18 00:00,251,108,"14466,55","2531,24"
18/11/18 00:00,251,108,"14466,55","2623,8"
19/11/18 00:00,251,108,"14466,55","3413,16"
20/11/18 00:00,251,108,"14466,55","4314,69"
21/11/18 00:00,251,108,"14466,55","7553,78"
22/11/18 00:00,251,108,"14466,55","8008,3"
23/11/18 00:00,251,108,"14466,55","2917,74"
24/11/18 00:00,251,108,"14466,55","6987,86"
25/11/18 00:00,251,108,"14466,55","8409,16"
26/11/18 00:00,251,108,"14466,55","2375,24"
27/11/18 00:00,251,108,"14466,55","1176,26"
28/11/18 00:00,251,108,"14466,55","2053,94"
29/11/18 00:00,251,108,"14466,55","3132,62"
30/11/18 00:00,251,108,"14466,55","2965,08"
01/10/17 00:00,252,107,"7396,23","13651,86"
02/10/17 00:00,252,107,"7396,23","9796,54"
03/10/17 00:00,252,107,"7396,23","6059,81"
04/10/17 00:00,252,107,"7396,23","4170,15"
05/10/17 00:00,252,107,"7396,23","4637,96"
06/10/17 00:00,252,107,"7396,23","7787,95"
07/10/17 00:00,252,107,"7396,23","3762,84"
08/10/17 00:00,252,107,"7396,23","6159,04"
09/10/17 00:00,252,107,"7396,23","12721,59"
10/10/17 00:00,252,107,"7396,23","5122,91"
11/10/17 00:00,252,107,"7396,23","8953,91"
12/10/17 00:00,252,107,"7396,23","4624,44"
13/10/17 00:00,252,107,"7396,23","4204,68"
14/10/17 00:00,252,107,"7396,23","5497,16"
15/10/17 00:00,252,107,"7396,23","7541,48"
16/10/17 00:00,252,107,"7396,23","5488,57"
17/10/17 00:00,252,107,"7396,23","7668,96"
18/10/17 00:00,252,107,"7396,23","5070,61"
19/10/17 00:00,252,107,"7396,23","5591,56"
20/10/17 00:00,252,107,"7396,23","3197,38"
21/10/17 00:00,252,107,"7396,23","8944,79"
22/10/17 00:00,252,107,"7396,23","7848,4"
23/10/17 00:00,252,107,"7396,23","3092,81"
24/10/17 00:00,252,107,"7396,23","3768,73"
25/10/17 00:00,252,107,"7396,23","1850,22"
26/10/17 00:00,252,107,"7396,23","4992,52"
27/10/17 00:00,252,107,"7396,23","5717,79"
28/10/17 00:00,252,107,"7396,23","5706,28"
29/10/17 00:00,252,107,"7396,23","5592,31"
30/10/17 00:00,252,107,"7396,23","6066,71"
31/10/17 00:00,252,107,"7396,23","4411,11"
01/11/17 00:00,252,107,"7396,23","1432,53"
02/11/17 00:00,252,107,"7396,23","7663,47"
03/11/17 00:00,252,107,"7396,23","2228,19"
04/11/17 00:00,252,107,"7396,23","4424,29"
05/11/17 00:00,252,107,"7396,23","1985,54"
06/11/17 00:00,252,107,"7396,23","3923,93"
07/11/17 00:00,252,107,"7396,23","4103,98"
08/11/17 00:00,252,107,"7396,23","2867,52"
09/11/17 00:00,252,107,"7396,23","4407,26"
10/11/17 00:00,252,107,"7396,23","1871,56"
11/11/17 00:00,252,107,"7396,23","2868,89"
12/11/17 00:00,252,107,"7396,23","3228,16"
13/11/17 00:00,252,107,"7396,23","3572,94"
14/11/17 00:00,252,107,"7396,23","809,04"
15/11/17 00:00,252,107,"7396,23","1344,23"
16/11/17 00:00,252,107,"7396,23","836,3"
17/11/17 00:00,252,107,"7396,23","3542,34"
18/11/17 00:00,252,107,"7396,23","4678,79"
19/11/17 00:00,252,107,"7396,23","7641,5"
20/11/17 00:00,252,107,"7396,23","2074,48"
21/11/17 00:00,252,107,"7396,23","1848,52"
22/11/17 00:00,252,107,"7396,23","1470,53"
23/11/17 00:00,252,107,"7396,23","114,78"
24/11/17 00:00,252,107,"7396,23","5793,22"
25/11/17 00:00,252,107,"7396,23","3324,79"
26/11/17 00:00,252,107,"7396,23","6314,1"
27/11/17 00:00,252,107,"7396,23","4116,07"
28/11/17 00:00,252,107,"7396,23","1264,43"
29/11/17 00:00,252,107,"7396,23","3307,92"
30/11/17 00:00,252,107,"7396,23","2256,5"
01/10/18 00:00,252,107,"7396,23","8142,77"
02/10/18 00:00,252,107,"7396,23","10020,5"
03/10/18 00:00,252,107,"7396,23","7663,99"
04/10/18 00:00,252,107,"7396,23","4239,94"
05/10/18 00:00,252,107,"7396,23","4354,87"
06/10/18 00:00,252,107,"7396,23","5836,42"
07/10/18 00:00,252,107,"7396,23","13634,43"
08/10/18 00:00,252,107,"7396,23","9511,18"
09/10/18 00:00,252,107,"7396,23","8070,2"
10/10/18 00:00,252,107,"7396,23","10361,65"
11/10/18 00:00,252,107,"7396,23","2636,84"
12/10/18 00:00,252,107,"7396,23","7010,04"
13/10/18 00:00,252,107,"7396,23","7219,56"
14/10/18 00:00,252,107,"7396,23","9660,08"
15/10/18 00:00,252,107,"7396,23","4875,04"
16/10/18 00:00,252,107,"7396,23","5671,64"
17/10/18 00:00,252,107,"7396,23","5763,83"
18/10/18 00:00,252,107,"7396,23","3125,52"
19/10/18 00:00,252,107,"7396,23","5116,37"
20/10/18 00:00,252,107,"7396,23","4854,91"
21/10/18 00:00,252,107,"7396,23","7957,58"
22/10/18 00:00,252,107,"7396,23","16797,4"
23/10/18 00:00,252,107,"7396,23","5907,2"
24/10/18 00:00,252,107,"7396,23","2609,44"
25/10/18 00:00,252,107,"7396,23","2920,04"
26/10/18 00:00,252,107,"7396,23","1879,78"
27/10/18 00:00,252,107,"7396,23","6486,26"
28/10/18 00:00,252,107,"7396,23","5729,17"
29/10/18 00:00,252,107,"7396,23","7263,04"
30/10/18 00:00,252,107,"7396,23","3149,01"
31/10/18 00:00,252,107,"7396,23","2701,58"
01/11/18 00:00,252,107,"7396,23","2850,87"
02/11/18 00:00,252,107,"7396,23","4237,6"
03/11/18 00:00,252,107,"7396,23","9111,33"
04/11/18 00:00,252,107,"7396,23","8365,13"
05/11/18 00:00,252,107,"7396,23","1994,67"
06/11/18 00:00,252,107,"7396,23","3209,35"
07/11/18 00:00,252,107,"7396,23","3290,57"
08/11/18 00:00,252,107,"7396,23","5071,96"
09/11/18 00:00,252,107,"7396,23","2128,79"
10/11/18 00:00,252,107,"7396,23","2912,82"
11/11/18 00:00,252,107,"7396,23","3065,06"
12/11/18 00:00,252,107,"7396,23","3136,82"
13/11/18 00:00,252,107,"7396,23","2445,47"
14/11/18 00:00,252,107,"7396,23","2111,06"
15/11/18 00:00,252,107,"7396,23","1915,06"
16/11/18 00:00,252,107,"7396,23","7083,3"
17/11/18 00:00,252,107,"7396,23","3942,89"
18/11/18 00:00,252,107,"7396,23","9541,94"
19/11/18 00:00,252,107,"7396,23","2961,65"
20/11/18 00:00,252,107,"7396,23","4375,81"
21/11/18 00:00,252,107,"7396,23","3817,47"
22/11/18 00:00,252,107,"7396,23","5006,92"
23/11/18 00:00,252,107,"7396,23","2365,43"
24/11/18 00:00,252,107,"7396,23","7792,99"
25/11/18 00:00,252,107,"7396,23","8548,08"
26/11/18 00:00,252,107,"7396,23","8343,45"
27/11/18 00:00,252,107,"7396,23","1899,97"
28/11/18 00:00,252,107,"7396,23","2519,03"
29/11/18 00:00,252,107,"7396,23","1546,06"
30/11/18 00:00,252,107,"7396,23","1201,51"
01/10/17 00:00,253,106,"6538,84","7284,23"
02/10/17 00:00,253,106,"6538,84","9749,54"
03/10/17 00:00,253,106,"6538,84","6194,72"
04/10/17 00:00,253,106,"6538,84","5148,14"
05/10/17 00:00,253,106,"6538,84","4620,12"
06/10/17 00:00,253,106,"6538,84","2297,35"
07/10/17 00:00,253,106,"6538,84","4761,77"
08/10/17 00:00,253,106,"6538,84",13560
09/10/17 00:00,253,106,"6538,84","5852,1"
10/10/17 00:00,253,106,"6538,84","8155,8"
11/10/17 00:00,253,106,"6538,84","2525,59"
12/10/17 00:00,253,106,"6538,84","6161,53"
13/10/17 00:00,253,106,"6538,84","4822,44"
14/10/17 00:00,253,106,"6538,84","8307,24"
15/10/17 00:00,253,106,"6538,84","8399,94"
16/10/17 00:00,253,106,"6538,84","10216,32"
17/10/17 00:00,253,106,"6538,84","6050,3"
18/10/17 00:00,253,106,"6538,84","7190,82"
19/10/17 00:00,253,106,"6538,84","4121,4"
20/10/17 00:00,253,106,"6538,84","10218,71"
21/10/17 00:00,253,106,"6538,84","6383,64"
22/10/17 00:00,253,106,"6538,84","8001,19"
23/10/17 00:00,253,106,"6538,84","5482,61"
24/10/17 00:00,253,106,"6538,84","2191,38"
25/10/17 00:00,253,106,"6538,84","3999,83"
26/10/17 00:00,253,106,"6538,84","4520,46"
27/10/17 00:00,253,106,"6538,84","6797,96"
28/10/17 00:00,253,106,"6538,84","3807,27"
29/10/17 00:00,253,106,"6538,84","6071,26"
30/10/17 00:00,253,106,"6538,84","3026,74"
31/10/17 00:00,253,106,"6538,84","2723,14"
01/11/17 00:00,253,106,"6538,84","2054,67"
02/11/17 00:00,253,106,"6538,84","4403,45"
03/11/17 00:00,253,106,"6538,84","2416,06"
04/11/17 00:00,253,106,"6538,84","6711,95"
05/11/17 00:00,253,106,"6538,84","2280,86"
06/11/17 00:00,253,106,"6538,84","3765,29"
07/11/17 00:00,253,106,"6538,84","3102,4"
08/11/17 00:00,253,106,"6538,84","1326,85"
09/11/17 00:00,253,106,"6538,84","3477,33"
10/11/17 00:00,253,106,"6538,84","5224,45"
11/11/17 00:00,253,106,"6538,84","7121,88"
12/11/17 00:00,253,106,"6538,84","4961,89"
13/11/17 00:00,253,106,"6538,84","2076,81"
14/11/17 00:00,253,106,"6538,84","354,26"
15/11/17 00:00,253,106,"6538,84","1443,32"
16/11/17 00:00,253,106,"6538,84","3786,59"
17/11/17 00:00,253,106,"6538,84","4069,74"
18/11/17 00:00,253,106,"6538,84","4021,13"
19/11/17 00:00,253,106,"6538,84","5634,93"
20/11/17 00:00,253,106,"6538,84","2430,81"
21/11/17 00:00,253,106,"6538,84","6881,92"
22/11/17 00:00,253,106,"6538,84","1041,02"
23/11/17 00:00,253,106,"6538,84","3113,69"
24/11/17 00:00,253,106,"6538,84","5177,36"
25/11/17 00:00,253,106,"6538,84","7204,83"
26/11/17 00:00,253,106,"6538,84","6144,21"
27/11/17 00:00,253,106,"6538,84","4149,3"
28/11/17 00:00,253,106,"6538,84","1524,63"
29/11/17 00:00,253,106,"6538,84","1419,09"
30/11/17 00:00,253,106,"6538,84","2043,89"
01/10/18 00:00,253,106,"6538,84","11208,28"
02/10/18 00:00,253,106,"6538,84","9494,51"
03/10/18 00:00,253,106,"6538,84","5076,66"
04/10/18 00:00,253,106,"6538,84","5674,65"
05/10/18 00:00,253,106,"6538,84","9704,88"
06/10/18 00:00,253,106,"6538,84","8127,01"
07/10/18 00:00,253,106,"6538,84","10415,65"
08/10/18 00:00,253,106,"6538,84","12306,29"
09/10/18 00:00,253,106,"6538,84","8206,32"
10/10/18 00:00,253,106,"6538,84","2842,43"
11/10/18 00:00,253,106,"6538,84","2618,06"
12/10/18 00:00,253,106,"6538,84","4526,56"
13/10/18 00:00,253,106,"6538,84","9485,15"
14/10/18 00:00,253,106,"6538,84","13801,83"
15/10/18 00:00,253,106,"6538,84","6492,66"
16/10/18 00:00,253,106,"6538,84","4539,5"
17/10/18 00:00,253,106,"6538,84","3903,21"
18/10/18 00:00,253,106,"6538,84","6234,11"
19/10/18 00:00,253,106,"6538,84","6771,22"
20/10/18 00:00,253,106,"6538,84","7401,36"
21/10/18 00:00,253,106,"6538,84",13117
22/10/18 00:00,253,106,"6538,84","5730,83"
23/10/18 00:00,253,106,"6538,84","2756,55"
24/10/18 00:00,253,106,"6538,84","3301,54"
25/10/18 00:00,253,106,"6538,84","2298,58"
26/10/18 00:00,253,106,"6538,84","4714,15"
27/10/18 00:00,253,106,"6538,84","6361,43"
28/10/18 00:00,253,106,"6538,84","4532,02"
29/10/18 00:00,253,106,"6538,84","4243,47"
30/10/18 00:00,253,106,"6538,84","5587,91"
31/10/18 00:00,253,106,"6538,84","1707,48"
01/11/18 00:00,253,106,"6538,84","5324,22"
02/11/18 00:00,253,106,"6538,84","1864,32"
03/11/18 00:00,253,106,"6538,84","5964,65"
04/11/18 00:00,253,106,"6538,84","3746,07"
05/11/18 00:00,253,106,"6538,84","8732,35"
06/11/18 00:00,253,106,"6538,84","5948,5"
07/11/18 00:00,253,106,"6538,84","2299,9"
08/11/18 00:00,253,106,"6538,84","2802,39"
09/11/18 00:00,253,106,"6538,84","4337,04"
10/11/18 00:00,253,106,"6538,84","3323,61"
11/11/18 00:00,253,106,"6538,84","3592,43"
12/11/18 00:00,253,106,"6538,84","4658,89"
13/11/18 00:00,253,106,"6538,84","1603,35"
14/11/18 00:00,253,106,"6538,84","2450,33"
15/11/18 00:00,253,106,"6538,84","2331,01"
16/11/18 00:00,253,106,"6538,84","6013,09"
17/11/18 00:00,253,106,"6538,84","5212,85"
18/11/18 00:00,253,106,"6538,84","4884,37"
19/11/18 00:00,253,106,"6538,84","4290,09"
20/11/18 00:00,253,106,"6538,84","2984,45"
21/11/18 00:00,253,106,"6538,84","4569,74"
22/11/18 00:00,253,106,"6538,84","2983,41"
23/11/18 00:00,253,106,"6538,84","3481,64"
24/11/18 00:00,253,106,"6538,84","3864,72"
25/11/18 00:00,253,106,"6538,84","8474,74"
26/11/18 00:00,253,106,"6538,84","4222,16"
27/11/18 00:00,253,106,"6538,84","355,55"
28/11/18 00:00,253,106,"6538,84","1034,45"
29/11/18 00:00,253,106,"6538,84","1644,32"
30/11/18 00:00,253,106,"6538,84","1789,42"
01/10/17 00:00,254,105,"10420,43","6530,57"
02/10/17 00:00,254,105,"10420,43","10543,66"
03/10/17 00:00,254,105,"10420,43","3566,06"
04/10/17 00:00,254,105,"10420,43","8901,9"
05/10/17 00:00,254,105,"10420,43","6410,92"
06/10/17 00:00,254,105,"10420,43","3324,43"
07/10/17 00:00,254,105,"10420,43","5779,74"
08/10/17 00:00,254,105,"10420,43","7406,77"
09/10/17 00:00,254,105,"10420,43","6913,83"
10/10/17 00:00,254,105,"10420,43","3005,75"
11/10/17 00:00,254,105,"10420,43","3267,97"
12/10/17 00:00,254,105,"10420,43","6773,73"
13/10/17 00:00,254,105,"10420,43","6362,66"
14/10/17 00:00,254,105,"10420,43","5646,84"
15/10/17 00:00,254,105,"10420,43","9953,83"
16/10/17 00:00,254,105,"10420,43","9093,89"
17/10/17 00:00,254,105,"10420,43","3432,34"
18/10/17 00:00,254,105,"10420,43","7659,63"
19/10/17 00:00,254,105,"10420,43","4707,61"
20/10/17 00:00,254,105,"10420,43","11576,21"
21/10/17 00:00,254,105,"10420,43","8077,37"
22/10/17 00:00,254,105,"10420,43","4696,17"
23/10/17 00:00,254,105,"10420,43","6874,89"
24/10/17 00:00,254,105,"10420,43","4117,97"
25/10/17 00:00,254,105,"10420,43","3824,41"
26/10/17 00:00,254,105,"10420,43","2749,96"
27/10/17 00:00,254,105,"10420,43","6155,04"
28/10/17 00:00,254,105,"10420,43","6917,13"
29/10/17 00:00,254,105,"10420,43","5199,21"
30/10/17 00:00,254,105,"10420,43","1339,78"
31/10/17 00:00,254,105,"10420,43","694,1"
01/11/17 00:00,254,105,"10420,43","3103,49"
02/11/17 00:00,254,105,"10420,43","3925,96"
03/11/17 00:00,254,105,"10420,43","3580,25"
04/11/17 00:00,254,105,"10420,43","4124,82"
05/11/17 00:00,254,105,"10420,43","5288,72"
06/11/17 00:00,254,105,"10420,43","3394,7"
07/11/17 00:00,254,105,"10420,43","1592,83"
08/11/17 00:00,254,105,"10420,43","1727,22"
09/11/17 00:00,254,105,"10420,43","3745,06"
10/11/17 00:00,254,105,"10420,43","5976,75"
11/11/17 00:00,254,105,"10420,43","2453,78"
12/11/17 00:00,254,105,"10420,43","5438,95"
13/11/17 00:00,254,105,"10420,43","2999,31"
14/11/17 00:00,254,105,"10420,43","1229,05"
15/11/17 00:00,254,105,"10420,43","442,86"
16/11/17 00:00,254,105,"10420,43","2547,75"
17/11/17 00:00,254,105,"10420,43","5632,46"
18/11/17 00:00,254,105,"10420,43","4186,44"
19/11/17 00:00,254,105,"10420,43","5722,57"
20/11/17 00:00,254,105,"10420,43","2269,05"
21/11/17 00:00,254,105,"10420,43","1499,14"
22/11/17 00:00,254,105,"10420,43","3162,88"
23/11/17 00:00,254,105,"10420,43","3716,81"
24/11/17 00:00,254,105,"10420,43","4864,62"
25/11/17 00:00,254,105,"10420,43","4186,42"
26/11/17 00:00,254,105,"10420,43","5325,91"
27/11/17 00:00,254,105,"10420,43","4541,64"
28/11/17 00:00,254,105,"10420,43","2344,8"
29/11/17 00:00,254,105,"10420,43","2031,32"
30/11/17 00:00,254,105,"10420,43","4720,58"
01/10/18 00:00,254,105,"10420,43","7036,23"
02/10/18 00:00,254,105,"10420,43","3472,97"
03/10/18 00:00,254,105,"10420,43","6140,19"
04/10/18 00:00,254,105,"10420,43","5932,31"
05/10/18 00:00,254,105,"10420,43","14808,36"
06/10/18 00:00,254,105,"10420,43","11158,01"
07/10/18 00:00,254,105,"10420,43","7488,45"
08/10/18 00:00,254,105,"10420,43","12064,03"
09/10/18 00:00,254,105,"10420,43","4326,86"
10/10/18 00:00,254,105,"10420,43","3712,34"
11/10/18 00:00,254,105,"10420,43","4311,78"
12/10/18 00:00,254,105,"10420,43","7461,58"
13/10/18 00:00,254,105,"10420,43","13753,64"
14/10/18 00:00,254,105,"10420,43","5286,22"
15/10/18 00:00,254,105,"10420,43","6016,51"
16/10/18 00:00,254,105,"10420,43","2931,82"
17/10/18 00:00,254,105,"10420,43","3738,65"
18/10/18 00:00,254,105,"10420,43","7019,13"
19/10/18 00:00,254,105,"10420,43","6361,22"
20/10/18 00:00,254,105,"10420,43","3340,98"
21/10/18 00:00,254,105,"10420,43","12410,79"
22/10/18 00:00,254,105,"10420,43","5467,43"
23/10/18 00:00,254,105,"10420,43","5865,29"
24/10/18 00:00,254,105,"10420,43","4258,88"
25/10/18 00:00,254,105,"10420,43","3763,87"
26/10/18 00:00,254,105,"10420,43","5406,63"
27/10/18 00:00,254,105,"10420,43","7858,27"
28/10/18 00:00,254,105,"10420,43","6822,3"
29/10/18 00:00,254,105,"10420,43","7623,8"
30/10/18 00:00,254,105,"10420,43","444,12"
31/10/18 00:00,254,105,"10420,43","1432,93"
01/11/18 00:00,254,105,"10420,43","3598,06"
02/11/18 00:00,254,105,"10420,43","4078,88"
03/11/18 00:00,254,105,"10420,43","3244,13"
04/11/18 00:00,254,105,"10420,43","5670,38"
05/11/18 00:00,254,105,"10420,43","5891,66"
06/11/18 00:00,254,105,"10420,43","2485,63"
07/11/18 00:00,254,105,"10420,43","3201,56"
08/11/18 00:00,254,105,"10420,43","3046,44"
09/11/18 00:00,254,105,"10420,43","2085,11"
10/11/18 00:00,254,105,"10420,43","2310,15"
11/11/18 00:00,254,105,"10420,43","4637,6"
12/11/18 00:00,254,105,"10420,43","3943,33"
13/11/18 00:00,254,105,"10420,43","2389,63"
14/11/18 00:00,254,105,"10420,43","3655,13"
15/11/18 00:00,254,105,"10420,43","2046,77"
16/11/18 00:00,254,105,"10420,43","7799,61"
17/11/18 00:00,254,105,"10420,43","3389,44"
18/11/18 00:00,254,105,"10420,43","8475,7"
19/11/18 00:00,254,105,"10420,43","2758,75"
20/11/18 00:00,254,105,"10420,43","2534,64"
21/11/18 00:00,254,105,"10420,43","5459,54"
22/11/18 00:00,254,105,"10420,43","2389,46"
23/11/18 00:00,254,105,"10420,43","5269,83"
24/11/18 00:00,254,105,"10420,43","2825,52"
25/11/18 00:00,254,105,"10420,43","10365,75"
26/11/18 00:00,254,105,"10420,43","4167,25"
27/11/18 00:00,254,105,"10420,43","4055,49"
28/11/18 00:00,254,105,"10420,43","1612,1"
29/11/18 00:00,254,105,"10420,43","2051,07"
30/11/18 00:00,254,105,"10420,43","2369,65"
01/10/17 00:00,255,104,"12609,9","14466,55"
02/10/17 00:00,255,104,"12609,9","7114,5"
03/10/17 00:00,255,104,"12609,9","2899,44"
04/10/17 00:00,255,104,"12609,9","6951,9"
05/10/17 00:00,255,104,"12609,9","9438,1"
06/10/17 00:00,255,104,"12609,9","9121,69"
07/10/17 00:00,255,104,"12609,9","2900,17"
08/10/17 00:00,255,104,"12609,9","11264,5"
09/10/17 00:00,255,104,"12609,9","3353,43"
10/10/17 00:00,255,104,"12609,9","5521,12"
11/10/17 00:00,255,104,"12609,9","5622,16"
12/10/17 00:00,255,104,"12609,9","4761,84"
13/10/17 00:00,255,104,"12609,9","6069,07"
14/10/17 00:00,255,104,"12609,9","8751,06"
15/10/17 00:00,255,104,"12609,9","7413,93"
16/10/17 00:00,255,104,"12609,9","3031,81"
17/10/17 00:00,255,104,"12609,9","1347,29"
18/10/17 00:00,255,104,"12609,9","6451,43"
19/10/17 00:00,255,104,"12609,9","6569,11"
20/10/17 00:00,255,104,"12609,9","10238,66"
21/10/17 00:00,255,104,"12609,9","3868,83"
22/10/17 00:00,255,104,"12609,9","6188,67"
23/10/17 00:00,255,104,"12609,9","1562,31"
24/10/17 00:00,255,104,"12609,9","3072,77"
25/10/17 00:00,255,104,"12609,9","2580,02"
26/10/17 00:00,255,104,"12609,9","5068,51"
27/10/17 00:00,255,104,"12609,9",8742
28/10/17 00:00,255,104,"12609,9","2051,88"
29/10/17 00:00,255,104,"12609,9","3855,33"
30/10/17 00:00,255,104,"12609,9","1450,12"
31/10/17 00:00,255,104,"12609,9","4908,29"
01/11/17 00:00,255,104,"12609,9","2651,89"
02/11/17 00:00,255,104,"12609,9","4632,56"
03/11/17 00:00,255,104,"12609,9","4252,08"
04/11/17 00:00,255,104,"12609,9","3824,54"
05/11/17 00:00,255,104,"12609,9","2743,41"
06/11/17 00:00,255,104,"12609,9","3160,88"
07/11/17 00:00,255,104,"12609,9","2623,45"
08/11/17 00:00,255,104,"12609,9","2467,93"
09/11/17 00:00,255,104,"12609,9","3133,42"
10/11/17 00:00,255,104,"12609,9","2877,01"
11/11/17 00:00,255,104,"12609,9","3777,14"
12/11/17 00:00,255,104,"12609,9","4985,45"
13/11/17 00:00,255,104,"12609,9","4152,81"
14/11/17 00:00,255,104,"12609,9","825,44"
15/11/17 00:00,255,104,"12609,9","3506,14"
16/11/17 00:00,255,104,"12609,9","3782,84"
17/11/17 00:00,255,104,"12609,9","5005,07"
18/11/17 00:00,255,104,"12609,9","2913,46"
19/11/17 00:00,255,104,"12609,9","2984,79"
20/11/17 00:00,255,104,"12609,9","3763,33"
21/11/17 00:00,255,104,"12609,9","3621,95"
22/11/17 00:00,255,104,"12609,9","5806,47"
23/11/17 00:00,255,104,"12609,9","3110,11"
24/11/17 00:00,255,104,"12609,9","4199,14"
25/11/17 00:00,255,104,"12609,9","3634,14"
26/11/17 00:00,255,104,"12609,9","10284,5"
27/11/17 00:00,255,104,"12609,9","1857,98"
28/11/17 00:00,255,104,"12609,9","2551,41"
29/11/17 00:00,255,104,"12609,9","4305,89"
30/11/17 00:00,255,104,"12609,9","4963,21"
01/10/18 00:00,255,104,"12609,9","5473,77"
02/10/18 00:00,255,104,"12609,9","6422,13"
03/10/18 00:00,255,104,"12609,9","5952,39"
04/10/18 00:00,255,104,"12609,9","12788,21"
05/10/18 00:00,255,104,"12609,9","6550,29"
06/10/18 00:00,255,104,"12609,9","6961,16"
07/10/18 00:00,255,104,"12609,9","6102,89"
08/10/18 00:00,255,104,"12609,9","3593,61"
09/10/18 00:00,255,104,"12609,9","6321,06"
10/10/18 00:00,255,104,"12609,9","6100,72"
11/10/18 00:00,255,104,"12609,9","5541,53"
12/10/18 00:00,255,104,"12609,9","7795,22"
13/10/18 00:00,255,104,"12609,9","8778,81"
14/10/18 00:00,255,104,"12609,9","5167,95"
15/10/18 00:00,255,104,"12609,9","4784,62"
16/10/18 00:00,255,104,"12609,9","3561,77"
17/10/18 00:00,255,104,"12609,9","5811,15"
18/10/18 00:00,255,104,"12609,9","3844,74"
19/10/18 00:00,255,104,"12609,9","4398,06"
20/10/18 00:00,255,104,"12609,9","8007,53"
21/10/18 00:00,255,104,"12609,9","9550,65"
22/10/18 00:00,255,104,"12609,9","2492,3"
23/10/18 00:00,255,104,"12609,9","2279,31"
24/10/18 00:00,255,104,"12609,9","3102,64"
25/10/18 00:00,255,104,"12609,9","7246,6"
26/10/18 00:00,255,104,"12609,9","6525,45"
27/10/18 00:00,255,104,"12609,9","3777,82"
28/10/18 00:00,255,104,"12609,9","6613,56"
29/10/18 00:00,255,104,"12609,9","2831,02"
30/10/18 00:00,255,104,"12609,9","3138,53"
31/10/18 00:00,255,104,"12609,9","2665,49"
01/11/18 00:00,255,104,"12609,9","6857,15"
02/11/18 00:00,255,104,"12609,9","2619,65"
03/11/18 00:00,255,104,"12609,9","5735,35"
04/11/18 00:00,255,104,"12609,9","2956,49"
05/11/18 00:00,255,104,"12609,9","6731,45"
06/11/18 00:00,255,104,"12609,9","2038,87"
07/11/18 00:00,255,104,"12609,9","2488,08"
08/11/18 00:00,255,104,"12609,9","4694,11"
09/11/18 00:00,255,104,"12609,9","2922,97"
10/11/18 00:00,255,104,"12609,9","2560,52"
11/11/18 00:00,255,104,"12609,9","3417,3"
12/11/18 00:00,255,104,"12609,9","4587,75"
13/11/18 00:00,255,104,"12609,9","851,74"
14/11/18 00:00,255,104,"12609,9","2716,73"
15/11/18 00:00,255,104,"12609,9","3903,73"
16/11/18 00:00,255,104,"12609,9","4737,34"
17/11/18 00:00,255,104,"12609,9","6503,46"
18/11/18 00:00,255,104,"12609,9","4440,67"
19/11/18 00:00,255,104,"12609,9","3270,35"
20/11/18 00:00,255,104,"12609,9","2296,15"
21/11/18 00:00,255,104,"12609,9","6455,2"
22/11/18 00:00,255,104,"12609,9","3919,8"
23/11/18 00:00,255,104,"12609,9","5912,21"
24/11/18 00:00,255,104,"12609,9","3719,57"
25/11/18 00:00,255,104,"12609,9","3870,49"
26/11/18 00:00,255,104,"12609,9","5400,65"
27/11/18 00:00,255,104,"12609,9","4455,7"
28/11/18 00:00,255,104,"12609,9","7227,34"
29/11/18 00:00,255,104,"12609,9","3749,05"
30/11/18 00:00,255,104,"12609,9","4296,47"
01/10/17 00:00,256,103,"9217,51","7396,23"
02/10/17 00:00,256,103,"9217,51","7343,66"
03/10/17 00:00,256,103,"9217,51","7942,02"
04/10/17 00:00,256,103,"9217,51","7280,5"
05/10/17 00:00,256,103,"9217,51","14593,71"
06/10/17 00:00,256,103,"9217,51","5930,76"
07/10/17 00:00,256,103,"9217,51","5179,79"
